datetime,open,close,high,low,volume,EMA,%B,MIDPOINT,CCI,RSI,VIX
2022-08-02 05:00:00,663.78,666.16,677.89,662.99,711614.0,633.7941886606013,0.6028215080149082,630.01,121.60663706506323,62.40643275533648,23.93
2022-08-03 05:00:00,673.07,690.54,691.44,668.93,901811.0,637.4552087470141,0.9639272799124103,644.035,144.17897105499313,68.41729567910346,21.95
2022-08-04 05:00:00,692.49,696.01,699.38,691.065,746322.0,641.2329372149487,0.8563504997074045,646.77,146.95600681461045,69.59205439134708,21.44
2022-08-05 05:00:00,687.25,695.93,700.0,686.29,549028.0,644.7617799752746,0.7347005288045069,659.475,122.12459403769886,69.55130773239397,21.15
2022-08-08 05:00:00,700.0,696.27,705.31,694.244,490636.0,648.0848909446117,0.656922853651151,659.605,114.77153705951562,69.63268672888574,21.29
2022-08-09 05:00:00,695.25,696.51,698.57,688.99,486185.0,651.2090915288303,0.6609116115092786,659.725,90.30649335941534,69.69425906049226,21.77
2022-08-10 05:00:00,711.11,725.21,725.27,710.05,822279.0,655.9833436882606,0.9999227403042402,674.075,140.44287855434777,75.96912157533777,19.74
2022-08-11 05:00:00,732.11,728.65,736.88,727.45,692405.0,660.6715150632115,0.8338854824357513,675.7950000000001,140.4669063655236,76.59466210385403,20.2
2022-08-12 05:00:00,732.5,751.83,752.44,728.03,766238.0,666.5527076397785,0.8804601407162542,687.385,149.36321436994479,80.31340451245097,19.53
2022-08-15 05:00:00,745.21,755.82,759.11,743.55,720501.0,672.3118877920509,0.7837096716539973,699.57,152.0701437584626,80.8766393940421,19.95
2022-08-16 05:00:00,749.05,757.07,763.665,748.17,664270.0,677.7801530957896,0.7409192327494636,708.5250000000001,130.45338984273633,81.05946331000624,19.69
2022-08-17 05:00:00,744.47,743.22,746.79,734.54,594206.0,682.0020787025129,0.40258585158683335,711.615,79.04235527151033,72.75938387019723,19.9
2022-08-18 05:00:00,739.88,745.22,747.96,734.18,785579.0,686.0806542700927,0.2562268050146821,711.615,69.71096720361116,73.18635575024012,19.56
2022-08-19 05:00:00,736.04,713.85,737.25,712.31,774976.0,687.8722249623448,0.03231601968950415,711.615,10.010313336061946,57.86582800269704,20.6
2022-08-22 05:00:00,699.09,695.05,702.1799,692.22,675636.0,688.3353072228388,0.10849136671304069,723.8050000000001,-69.7252214002393,50.97838957852456,23.8
2022-08-23 05:00:00,692.58,696.97,704.045,692.0,403519.0,688.892384176204,0.24805526160552405,726.06,-72.82183568302173,51.611825745003856,24.11
2022-08-24 05:00:00,694.89,700.42,704.32,694.01,385968.0,689.6361013261263,0.3675625297771006,726.06,-68.6122006190225,52.79223146094474,22.82
2022-08-25 05:00:00,703.69,710.6,711.89,700.31,363671.0,690.9886109179891,0.7408455913995483,726.06,-47.81716977401904,56.188438562953756,21.78
2022-08-26 05:00:00,713.35,676.44,714.27,675.77,633221.0,690.0499908587641,0.062167422884897794,716.7550000000001,-105.70802342138393,44.59480159864192,25.56
2022-08-29 05:00:00,671.95,675.89,679.6246,670.15,379499.0,689.1364430614244,0.2055954091790481,716.48,-135.9780285192085,44.43582416427129,26.21
2022-08-30 05:00:00,681.05,672.72,681.66,668.41,486413.0,688.0773177026228,0.2636984475011125,714.895,-112.34920076584636,43.4738560718314,26.21
2022-08-31 05:00:00,678.65,666.39,682.09,665.04,651350.0,686.6781359153568,0.27409814414545197,711.73,-102.72917250410414,41.540004669309155,25.87
2022-09-01 05:00:00,661.21,664.85,665.46,650.795,485355.0,685.269869082108,0.1662585172522832,710.96,-115.22464113416919,41.0614507034185,25.56
2022-09-02 05:00:00,677.06,658.06,679.53,654.0462,501999.0,683.5143936574559,0.11879057078423173,707.565,-98.31211851093215,38.931826868280304,25.47
2022-09-06 05:00:00,658.99,661.63,667.2299,647.91,656273.0,682.1024972924588,0.34226906467591955,701.64,-100.74134569093633,40.67402139846051,26.91
2022-09-07 05:00:00,664.02,674.22,677.15,659.82,482678.0,681.5939490800421,0.9244757056933558,701.64,-57.81778889274255,46.473545920453056,24.64
2022-09-08 05:00:00,668.25,691.92,692.43,660.36,860106.0,682.2601459135877,0.9484635754932594,685.9549999999999,-7.534642903696693,53.374417817369455,23.61
2022-09-09 05:00:00,695.0,695.46,701.24,692.88,536657.0,683.1117494030337,0.8147190154283187,684.3299999999999,71.74205271057589,54.634152818121905,22.79
2022-09-12 05:00:00,697.21,696.81,701.8,690.24,756443.0,683.9955075060639,0.7316747940366964,684.3299999999999,70.72397829149537,55.132012217959215,23.87
2022-09-13 05:00:00,674.06,644.91,674.37,643.31,1240133.0,681.4738618605113,0.044592139800615695,677.755,-113.95612299122523,37.9082043695142,27.27
2022-09-14 05:00:00,650.6,643.58,655.84,636.755,831822.0,679.029096579188,0.18778726686155933,677.09,-138.68979623876834,37.58416394799075,26.16
2022-09-15 05:00:00,641.52,632.34,648.97,630.13,777950.0,676.0168967998856,0.22685771975116598,664.575,-155.1018008030034,34.87126839706508,26.27
2022-09-16 05:00:00,623.83,626.74,628.47,615.85,2693870.0,672.8377421676349,0.2779241857837342,661.775,-173.52031255360723,33.57109842996084,26.3
2022-09-19 05:00:00,620.82,634.73,636.4175,620.82,566391.0,670.3791781568198,0.43711943563800587,661.775,-119.06403373156319,37.170571513868936,25.76
2022-09-20 05:00:00,626.67,622.31,629.69,619.37,561565.0,667.2779408563798,0.16818225286026464,659.56,-119.64768854531442,34.079333460051345,27.16
2022-09-21 05:00:00,629.34,608.09,632.16,607.62,816615.0,663.459364026936,0.055890955500632694,652.45,-120.12491054018929,30.90982150986666,27.99
2022-09-22 05:00:00,605.2,600.5,607.99,592.57,854788.0,659.3974695735852,0.13981422498934118,648.655,-134.14936844190757,29.341241587996286,27.35
2022-09-23 05:00:00,593.23,591.39,599.24,583.1,979100.0,655.0098908914184,0.17614488121362976,644.0999999999999,-131.1959905869632,27.535075395871832,29.92
2022-09-26 05:00:00,590.0,584.65,593.79,582.92,692625.0,650.4705430919721,0.18159249093018745,640.73,-118.41331903382762,26.247724093235725,32.26
2022-09-27 05:00:00,593.32,578.6,595.8552,573.955,769388.0,645.833733860232,0.1690814466853972,637.7049999999999,-111.71783474895018,25.11275176769824,32.6
2022-09-28 05:00:00,582.17,585.43,588.83,576.15,885352.0,641.936718772475,0.4093350061376833,637.7049999999999,-98.90995683118432,28.852998348300822,30.18
2022-09-29 05:00:00,577.47,563.92,579.93,559.7,877430.0,636.9033820774766,0.04926759104706845,630.365,-120.31562133402265,24.673472399042254,31.84
2022-09-30 05:00:00,561.61,550.28,567.56,549.56,851418.0,631.3147767821556,0.08893029992846521,597.595,-132.2097856372551,22.45242432116935,31.62
