datetime,open,close,high,low,volume,EMA
2013-07-08 05:00:00,259.98,257.02,260.55,255.87,844786.0,264.1925805917874
2013-07-09 05:00:00,259.4,263.38,263.77,255.24,939040.0,264.14015603747856
2013-07-10 05:00:00,265.0,264.71,266.32,262.4,880884.0,264.17692016409285
2013-07-11 05:00:00,267.57,269.89,272.03,266.95,932335.0,264.54550595995784
2013-07-12 05:00:00,269.5,269.74,269.7899,265.73,675422.0,264.8806346077025
2013-07-15 05:00:00,270.17,269.81,271.169,269.02,464695.0,265.19865818139914
2013-07-16 05:00:00,270.06,268.35,273.47,265.5,661988.0,265.4019705567927
2013-07-17 05:00:00,268.81,272.29,272.29,268.15,1075406.0,265.84635955312865
2013-07-18 05:00:00,273.62,278.91,279.6301,272.3005,1234350.0,266.68917506583006
2013-07-19 05:00:00,279.98,280.72,280.72,275.29,775137.0,267.594389577712
2013-07-22 05:00:00,280.25,286.0,286.0,278.93,769421.0,268.7818483146338
2013-07-23 05:00:00,286.02,284.95,288.82,284.78,706067.0,269.82495487498
2013-07-24 05:00:00,285.17,283.95,286.44,282.55,856228.0,270.73624810885224
2013-07-25 05:00:00,282.21,284.98,286.5299,281.2501,580320.0,271.655199843765
2013-07-26 05:00:00,283.07,286.38,286.4,281.68,421460.0,272.6051869506189
2013-07-29 05:00:00,286.81,283.12,286.81,282.03,423985.0,273.2835619860628
2013-07-30 05:00:00,284.79,282.44,285.29,281.87,494460.0,273.87429992244586
2013-07-31 05:00:00,282.68,281.96,285.81,281.27,733887.0,274.3959579919655
2013-08-01 05:00:00,286.0,285.27,287.0,283.68,774679.0,275.09750908925804
2013-08-02 05:00:00,285.5,286.62,288.3225,284.346,611176.0,275.8408955996285
2013-08-05 05:00:00,284.97,285.72,286.03,283.43,334468.0,276.478257173846
2013-08-06 05:00:00,285.2,284.59,286.63,282.92,335467.0,277.0015954206946
2013-08-07 05:00:00,283.14,280.9,283.14,278.15,477999.0,277.253105393553
2013-08-08 05:00:00,283.33,278.52,283.93,278.39,501211.0,277.33484052945283
2013-08-09 05:00:00,278.86,280.57,283.5,277.26,576267.0,277.54356049529457
2013-08-12 05:00:00,279.17,278.21,280.3,276.63,356462.0,277.58655659237235
2013-08-13 05:00:00,278.54,279.81,280.66,276.31,382981.0,277.7300045541548
2013-08-14 05:00:00,280.0,277.32,280.82,277.29,300021.0,277.7035526474351
2013-08-15 05:00:00,274.44,270.09,274.66,267.57,593049.0,277.2123557024393
2013-08-16 05:00:00,269.08,270.15,272.85,268.01,622057.0,276.756719850669
2013-08-19 05:00:00,269.0,266.74,270.91,266.471,712200.0,276.11047986030326
2013-08-20 05:00:00,267.09,266.93,267.67,265.351,833153.0,275.5181908370579
2013-08-21 05:00:00,266.22,264.01,268.17,263.08,809853.0,274.7757269120864
2013-08-22 05:00:00,265.4,268.06,268.83,264.51,355452.0,274.3424542080808
2013-08-23 05:00:00,269.93,268.8,270.25,266.41,443304.0,273.9848765172369
2013-08-26 05:00:00,268.96,269.52,272.69,267.6303,992178.0,273.6968199677377
2013-08-27 05:00:00,265.47,258.96,266.64,258.89,628049.0,272.746057389174
2013-08-28 05:00:00,258.0,259.44,262.81,257.185,511443.0,271.8876020737434
2013-08-29 05:00:00,257.54,260.54,262.6,257.3,335644.0,271.15549871414703
2013-08-30 05:00:00,261.63,260.32,262.89,259.24,574421.0,270.4564342809762
2013-09-03 05:00:00,265.0,263.78,266.6444,260.88,516951.0,270.0256965854294
2013-09-04 05:00:00,263.5,266.1,267.36,262.09,486674.0,269.7724258379823
2013-09-05 05:00:00,265.87,262.77,266.88,262.0601,536225.0,269.32065642908026
2013-09-06 05:00:00,263.44,261.23,264.51,259.42,616462.0,268.79867859494607
2013-09-09 05:00:00,262.35,263.05,263.14,259.89,613643.0,268.42779610494955
2013-09-10 05:00:00,266.0,266.51,268.02,265.13,604696.0,268.30406732398507
2013-09-11 05:00:00,264.38,261.75,264.87,261.01,789079.0,267.88122427082476
2013-09-12 05:00:00,259.48,262.26,263.85,259.48,608693.0,267.518564640449
2013-09-13 05:00:00,262.39,264.63,264.8,261.57,561115.0,267.33220563138775
2013-09-16 05:00:00,271.0,272.66,273.3,269.01,1278290.0,267.6759343003305
2013-09-17 05:00:00,272.66,272.99,273.3,271.28,605559.0,268.01877724869627
2013-09-18 05:00:00,272.56,279.41,281.56,271.8,1183446.0,268.75369484555455
2013-09-19 05:00:00,280.84,283.64,285.32,280.02,895849.0,269.71410162971233
2013-09-20 05:00:00,283.7,278.3,285.4299,278.03,948322.0,270.2680305568277
2013-09-23 05:00:00,278.78,274.96,278.78,272.96,629778.0,270.5707382628388
2013-09-24 05:00:00,274.89,272.5,275.43,272.1,439328.0,270.6952067620105
2013-09-25 05:00:00,270.02,270.24,271.785,268.54,635902.0,270.6658385838163
2013-09-26 05:00:00,271.21,272.68,273.25,270.57,314173.0,270.7957844816346
2013-09-27 05:00:00,269.85,270.95,271.83,268.315,507489.0,270.80573386991625
2013-09-30 05:00:00,265.66,270.62,271.1,265.66,537984.0,270.7937510395991
2013-10-01 05:00:00,270.0,270.09,270.68,266.85,595843.0,270.7483477467217
2013-10-02 05:00:00,269.24,271.21,271.21,266.25,589601.0,270.7781317630623
2013-10-03 05:00:00,269.62,269.93,271.99,266.5,574752.0,270.7234135848002
2013-10-04 05:00:00,270.34,272.01,272.25,269.37,336700.0,270.8064191599744
2013-10-07 05:00:00,268.82,267.19,270.27,267.04,392485.0,270.57310179481476
2013-10-08 05:00:00,268.15,262.75,269.58,262.68,640469.0,270.068385549988
2013-10-09 05:00:00,263.1,266.8,269.28,263.05,908602.0,269.8575219661178
2013-10-10 05:00:00,268.24,277.25,277.74,268.24,577930.0,270.3344560328199
2013-10-11 05:00:00,277.27,280.49,281.18,275.91,459398.0,270.9896524177993
2013-10-14 05:00:00,279.39,282.27,282.65,277.5,441434.0,271.71741677794125
2013-10-15 05:00:00,283.1,282.27,284.88,281.14,740148.0,272.39822859871924
2013-10-16 05:00:00,284.74,290.47,293.52,281.89,887297.0,273.56414933428573
2013-10-17 05:00:00,289.89,298.51,299.09,288.24,992658.0,275.1735590546544
2013-10-18 05:00:00,299.46,301.66,302.44,296.591,807754.0,276.8823616962896
2013-10-21 05:00:00,301.68,301.54,303.649,300.4808,581783.0,278.4731770707225
2013-10-22 05:00:00,304.35,306.22,307.5975,302.38,686480.0,280.263294679063
2013-10-23 05:00:00,304.72,303.03,304.9,300.12,770053.0,281.73211437718794
2013-10-24 05:00:00,304.73,306.95,308.42,303.2418,609982.0,283.35907473995
2013-10-25 05:00:00,306.95,307.61,308.48,305.38,3568727.0,284.923650563179
2013-10-28 05:00:00,308.0,308.44,310.25,305.94,508576.0,286.44083439781264
2013-10-29 05:00:00,308.76,309.26,309.84,307.435,423668.0,287.9130386302118
2013-10-30 05:00:00,309.06,306.18,311.32,305.65,612098.0,289.09155226697237
2013-10-31 05:00:00,306.37,300.81,309.175,300.72,882224.0,289.84758115297416
2013-11-01 05:00:00,300.92,303.65,304.17,300.15,494357.0,290.7380597882661
2013-11-04 06:00:00,303.73,303.48,304.679,303.01,430979.0,291.5601204470877
2013-11-05 06:00:00,303.76,301.85,304.26,300.49,431185.0,292.2239836440498
2013-11-06 06:00:00,306.0,305.01,307.02,303.11,480546.0,293.0488879250788
2013-11-07 06:00:00,308.49,296.68,308.49,296.54,480892.0,293.283153220235
2013-11-08 06:00:00,297.05,301.59,302.1,297.0,863185.0,293.81907881892954
2013-11-11 06:00:00,300.73,302.19,303.69,299.7503,423468.0,294.35913824996635
2013-11-12 06:00:00,300.6,297.21,302.37,296.44,463932.0,294.54306481448464
2013-11-13 06:00:00,295.16,298.68,298.86,294.37,639507.0,294.80996385871146
2013-11-14 06:00:00,298.43,302.6,302.85,297.88,639617.0,295.3125468355688
2013-11-15 06:00:00,302.5,303.19,305.5699,301.765,494675.0,295.8207696203708
2013-11-18 06:00:00,305.75,303.94,306.605,302.99,555673.0,296.3445909351856
2013-11-19 06:00:00,304.24,302.4,306.01,301.61,341591.0,296.73526248775426
2013-11-20 06:00:00,302.75,299.03,305.24,297.38,490313.0,296.88331006918946
2013-11-21 06:00:00,299.28,303.43,303.88,297.81,400376.0,297.30567716149983
2013-11-22 06:00:00,303.97,303.76,303.98,300.92,615127.0,297.72208508656433
2013-11-25 06:00:00,304.53,301.62,305.0,301.21,304220.0,297.9735634680763
2013-11-26 06:00:00,299.08,303.44,305.74,299.08,674678.0,298.32623679271654
2013-11-27 06:00:00,304.16,307.6,307.86,303.58,421457.0,298.92454409641226
2013-11-29 06:00:00,309.85,302.75,309.85,302.41,231659.0,299.17134770309536
2013-12-02 06:00:00,302.5,305.0,309.21,302.5,489531.0,299.54738978676664
2013-12-03 06:00:00,302.81,298.41,304.55,296.4,650288.0,299.4740098005236
2013-12-04 06:00:00,297.03,297.46,300.469,292.015,466503.0,299.3440736843608
2013-12-05 06:00:00,295.66,295.55,296.65,293.43,544521.0,299.0992947369827
2013-12-06 06:00:00,299.58,301.83,302.08,299.2,496048.0,299.2754692700806
2013-12-09 06:00:00,302.65,302.71,304.93,300.455,375889.0,299.4970518978173
2013-12-10 06:00:00,300.3,299.4,302.62,298.55,483855.0,299.4907904850549
2013-12-11 06:00:00,299.68,292.32,300.78,292.05,673397.0,299.0281588408578
2013-12-12 06:00:00,292.3,291.77,295.36,291.67,717342.0,298.55989052854443
2013-12-13 06:00:00,293.35,297.8,299.06,293.35,612346.0,298.51086533315447
2013-12-16 06:00:00,298.0,304.76,304.95,297.49,934332.0,298.91403531166065
2013-12-17 06:00:00,304.51,302.63,305.81,302.13,810236.0,299.15377496897287
2013-12-18 06:00:00,301.79,309.69,309.86,297.88,960451.0,299.8335314225875
2013-12-19 06:00:00,309.64,308.39,309.98,306.12,701684.0,300.3855616533883
2013-12-20 06:00:00,309.45,314.34,317.15,308.4,1260746.0,301.285847998331
2013-12-23 06:00:00,318.56,315.42,318.56,314.38,461624.0,302.1977287726322
2013-12-24 06:00:00,315.26,316.2,316.79,313.96,188090.0,303.10110110988177
2013-12-26 06:00:00,323.0,315.39,323.0,313.05,340534.0,303.893933296341
2013-12-27 06:00:00,316.0,316.38,318.99,314.21,284325.0,304.6994859868997
2013-12-30 06:00:00,316.29,316.08,316.99,313.84,339026.0,305.43371269742227
2013-12-31 06:00:00,317.42,316.47,318.76,314.97,325605.0,306.14573123307247
2014-01-02 06:00:00,315.38,312.8,315.38,310.4699,396548.0,306.5750388954549
2014-01-03 06:00:00,311.95,314.17,315.99,310.42,442877.0,307.0650363860707
2014-01-06 06:00:00,316.28,314.07,317.65,312.38,504766.0,307.5169695224532
2014-01-07 06:00:00,314.12,316.96,319.63,314.12,422686.0,308.12619729519815
2014-01-08 06:00:00,317.68,316.86,319.34,315.05,689080.0,308.68966843744346
2014-01-09 06:00:00,317.32,316.08,318.92,314.01,472598.0,309.1664640221245
2014-01-10 06:00:00,315.74,314.94,319.0,311.37,517462.0,309.5389502142455
2014-01-13 06:00:00,313.51,306.47,315.78,305.88,789539.0,309.3409534262297
2014-01-14 06:00:00,308.0,310.52,311.21,306.37,608350.0,309.4170209471181
2014-01-15 06:00:00,311.43,312.75,313.43,309.08,1043844.0,309.6320518537556
2014-01-16 06:00:00,324.31,317.78,326.0,313.48,1525973.0,310.15772592770685
2014-01-17 06:00:00,319.85,316.72,322.59,315.52,1024248.0,310.5810984485
2014-01-21 06:00:00,318.8,318.77,320.3,317.0,669229.0,311.109414677629
2014-01-22 06:00:00,319.99,323.89,324.74,318.72,1001389.0,311.93396856939484
2014-01-23 06:00:00,320.53,315.57,322.26,315.33,1136547.0,312.1685512423371
2014-01-24 06:00:00,313.72,303.11,313.72,302.9,1049069.0,311.58412858154117
2014-01-27 06:00:00,306.61,299.95,307.63,299.2,1133725.0,310.8335396407966
2014-01-28 06:00:00,301.0,303.69,304.2,299.73,1063748.0,310.3726661155839
2014-01-29 06:00:00,301.84,299.21,302.955,298.24,747198.0,309.65249410812686
2014-01-30 06:00:00,301.43,305.44,307.11,301.43,689184.0,309.3807202946993
2014-01-31 06:00:00,301.0,300.47,304.93,296.0,920119.0,308.80583511439613
2014-02-03 06:00:00,297.05,286.39,298.74,284.78,1583668.0,307.35965220378995
2014-02-04 06:00:00,286.77,289.75,292.56,286.2803,918288.0,306.2235456099971
2014-02-05 06:00:00,290.85,289.27,294.38,286.04,917924.0,305.12976847386824
2014-02-06 06:00:00,291.31,294.87,295.64,290.4,858432.0,304.46784792716704
2014-02-07 06:00:00,297.0,299.87,300.0,295.1,866353.0,304.17121257702723
2014-02-10 06:00:00,297.82,301.03,302.04,296.74,734702.0,303.96855370109
2014-02-11 06:00:00,301.0,305.15,306.5,300.01,763835.0,304.04477604295516
2014-02-12 06:00:00,304.81,303.51,307.4896,302.18,659729.0,304.0102743627645
2014-02-13 06:00:00,298.99,304.54,305.76,296.13,550482.0,304.0444502103281
2014-02-14 06:00:00,304.48,303.03,306.59,302.73,667845.0,303.9790018096617
2014-02-18 06:00:00,303.31,305.96,306.76,303.0,513813.0,304.10680814452223
2014-02-19 06:00:00,303.27,300.49,307.94,300.13,592452.0,303.8734656835853
2014-02-20 06:00:00,300.39,300.52,301.95,297.5,606447.0,303.65711305883787
2014-02-21 06:00:00,300.6,299.0,302.29,298.8,567597.0,303.3566541518161
2014-02-24 06:00:00,298.95,302.59,304.55,298.94,635118.0,303.3071925936344
2014-02-25 06:00:00,302.11,300.2,303.8,299.55,716139.0,303.1067285553354
2014-02-26 06:00:00,300.29,297.63,301.4597,295.876,681132.0,302.75339122918473
2014-02-27 06:00:00,297.73,305.81,306.63,297.68,792483.0,302.9505917950438
2014-02-28 06:00:00,305.77,304.84,308.8959,303.4,887544.0,303.07248909858936
2014-03-03 06:00:00,300.76,300.35,301.605,297.8,683430.0,302.8968446406158
2014-03-04 06:00:00,304.25,307.22,308.84,304.01,732920.0,303.17575788960835
2014-03-05 06:00:00,305.74,307.08,307.9,305.0,540413.0,303.42764447737557
