datetime,open,close,high,low,volume
2014-05-09 05:00:00,300.24,302.34,302.67,298.62,524526.0
2014-05-12 05:00:00,297.42,304.58,306.5,297.42,694161.0
2014-05-13 05:00:00,304.99,302.96,307.36,302.0701,595034.0
2014-05-14 05:00:00,303.16,301.8,304.06,301.17,474865.0
2014-05-15 05:00:00,301.22,297.02,301.7497,295.152,662563.0
2014-05-16 05:00:00,300.8,297.53,300.8,294.664,544568.0
2014-05-19 05:00:00,297.18,299.0,299.67,296.2,402103.0
2014-05-20 05:00:00,299.0,296.43,300.2,295.0,437423.0
2014-05-21 05:00:00,297.41,299.9,301.0,297.41,450208.0
2014-05-22 05:00:00,299.13,300.57,301.75,298.0302,410575.0
2014-05-23 05:00:00,300.43,300.69,301.21,299.22,358067.0
2014-05-27 05:00:00,303.17,304.63,305.9,301.91,464007.0
2014-05-28 05:00:00,304.77,301.47,305.805,301.26,622979.0
2014-05-29 05:00:00,302.83,304.82,305.23,301.95,406355.0
2014-05-30 05:00:00,304.28,304.9,305.985,303.3201,365007.0
2014-06-02 05:00:00,304.96,306.03,306.64,302.33,404188.0
2014-06-03 05:00:00,304.87,308.61,310.34,304.26,719332.0
2014-06-04 05:00:00,307.41,310.75,311.1,306.43,558212.0
2014-06-05 05:00:00,309.55,309.93,310.85,306.46,566360.0
2014-06-06 05:00:00,311.74,313.96,314.57,310.59,457135.0
2014-06-09 05:00:00,312.96,314.57,315.75,312.54,401526.0
2014-06-10 05:00:00,314.15,314.7,315.75,312.13,392742.0
2014-06-11 05:00:00,312.83,311.39,313.98,309.81,408178.0
2014-06-12 05:00:00,311.54,308.82,311.856,307.24,519902.0
2014-06-13 05:00:00,309.64,309.45,311.0,308.09,340739.0
2014-06-16 05:00:00,308.45,309.38,309.99,306.51,471747.0
2014-06-17 05:00:00,307.69,312.05,312.19,305.84,453195.0
2014-06-18 05:00:00,312.25,319.85,320.68,310.45,935165.0
2014-06-19 05:00:00,320.08,318.8,321.14,316.28,700855.0
2014-06-20 05:00:00,319.58,318.05,320.53,316.76,670133.0
2014-06-23 05:00:00,317.16,317.92,318.93,316.21,466699.0
2014-06-24 05:00:00,316.99,316.26,319.9899,315.16,584204.0
2014-06-25 05:00:00,315.39,317.0,318.68,314.06,514605.0
2014-06-26 05:00:00,317.25,315.22,317.81,312.54,605317.0
2014-06-27 05:00:00,315.0,317.09,317.67,313.81,521298.0
2014-06-30 05:00:00,317.11,319.6,320.64,316.5,503475.0
2014-07-01 05:00:00,321.7,322.38,324.855,320.35,494555.0
2014-07-02 05:00:00,322.7,321.87,322.9,319.86,540052.0
2014-07-03 05:00:00,320.99,323.6,324.495,320.59,276463.0
2014-07-07 05:00:00,321.26,321.18,322.76,320.12,387207.0
2014-07-08 05:00:00,321.02,318.31,321.18,317.67,451764.0
2014-07-09 05:00:00,320.5,320.96,321.7,318.92,345470.0
2014-07-10 05:00:00,316.48,315.9,317.84,314.025,538882.0
2014-07-11 05:00:00,316.1,317.81,318.69,314.5,614799.0
2014-07-14 05:00:00,319.23,323.26,323.81,319.05,650669.0
2014-07-15 05:00:00,323.01,323.74,326.2,322.22,1063743.0
2014-07-16 05:00:00,327.04,325.17,331.9,322.54,883332.0
2014-07-17 05:00:00,322.99,317.79,325.895,317.31,761671.0
2014-07-18 05:00:00,318.11,320.86,321.72,317.66,672774.0
2014-07-21 05:00:00,318.07,318.62,320.56,317.46,558141.0
2014-07-22 05:00:00,319.15,319.06,321.39,318.64,520437.0
2014-07-23 05:00:00,319.88,316.55,320.0,316.5,688851.0
2014-07-24 05:00:00,318.28,317.36,319.17,316.44,395572.0
2014-07-25 05:00:00,315.67,314.91,316.76,313.62,508276.0
2014-07-28 05:00:00,314.9,316.43,317.58,313.25,558941.0
2014-07-29 05:00:00,317.15,314.54,319.25,314.39,454538.0
2014-07-30 05:00:00,316.17,314.82,317.15,312.63,504026.0
2014-07-31 05:00:00,311.75,304.73,311.99,304.73,843511.0
2014-08-01 05:00:00,300.7,303.45,308.08,300.0,770067.0
2014-08-04 05:00:00,306.49,305.37,306.49,303.285,881304.0
2014-08-05 05:00:00,304.13,301.1,305.64,300.37,757871.0
2014-08-06 05:00:00,299.79,304.02,305.98,299.34,668903.0
2014-08-07 05:00:00,305.51,302.97,307.74,301.52,431505.0
2014-08-08 05:00:00,304.44,307.8,308.11,302.61,395768.0
2014-08-11 05:00:00,309.2,308.44,310.78,308.12,355658.0
2014-08-12 05:00:00,307.69,310.88,311.38,307.61,554143.0
2014-08-13 05:00:00,312.93,313.0,314.25,311.7,383619.0
2014-08-14 05:00:00,313.32,314.72,314.87,312.9,334284.0
2014-08-15 05:00:00,316.46,315.11,317.15,312.25,588440.0
2014-08-18 05:00:00,317.08,319.73,319.86,316.39,465223.0
2014-08-19 05:00:00,319.52,321.55,321.85,318.81,708865.0
2014-08-20 05:00:00,321.41,324.72,324.96,319.8,527421.0
2014-08-21 05:00:00,324.45,326.29,326.4,322.96,515956.0
2014-08-22 05:00:00,325.1,326.0,327.69,324.295,457489.0
2014-08-25 05:00:00,327.63,332.96,333.48,327.47,706757.0
2014-08-26 05:00:00,334.11,336.47,337.28,333.15,697004.0
2014-08-27 05:00:00,336.55,333.55,337.65,332.02,553616.0
2014-08-28 05:00:00,330.65,328.84,331.38,328.08,555235.0
2014-08-29 05:00:00,330.0,330.53,330.81,328.57,492534.0
2014-09-02 05:00:00,332.41,328.82,332.655,327.02,772528.0
2014-09-03 05:00:00,331.58,331.21,332.73,329.76,446236.0
2014-09-04 05:00:00,333.05,331.73,334.95,330.83,441193.0
2014-09-05 05:00:00,331.0,332.74,332.76,328.23,395056.0
2014-09-08 05:00:00,331.96,332.41,334.2497,330.64,334067.0
2014-09-09 05:00:00,331.41,328.44,332.1,327.85,373135.0
2014-09-10 05:00:00,329.96,329.86,331.34,329.08,468829.0
2014-09-11 05:00:00,327.78,328.51,329.5,326.81,504958.0
2014-09-12 05:00:00,328.36,329.07,329.87,327.02,377028.0
2014-09-15 05:00:00,328.0,326.95,328.9,326.15,380922.0
2014-09-16 05:00:00,326.29,328.17,329.1,323.37,589417.0
2014-09-17 05:00:00,328.49,329.74,331.86,327.0,534692.0
2014-09-18 05:00:00,330.92,333.61,334.2,330.13,482327.0
2014-09-19 05:00:00,335.83,331.75,336.0,330.42,804038.0
2014-09-22 05:00:00,331.0,327.61,331.0,326.15,395089.0
2014-09-23 05:00:00,326.25,325.06,328.56,324.29,422971.0
2014-09-24 05:00:00,325.52,329.0,329.42,325.0,399390.0
2014-09-25 05:00:00,326.96,321.52,328.92,320.55,676133.0
2014-09-26 05:00:00,327.5,335.07,336.88,327.5,1289441.0
2014-09-29 05:00:00,331.0,330.65,333.35,328.78,760347.0
2014-09-30 05:00:00,330.25,328.32,332.3299,326.94,770948.0
2014-10-01 05:00:00,327.47,323.24,327.47,322.0,808324.0
2014-10-02 05:00:00,321.97,323.59,324.6599,319.12,476525.0
2014-10-03 05:00:00,324.92,327.08,328.47,324.92,492060.0
2014-10-06 05:00:00,328.49,326.12,329.32,324.38,432580.0
2014-10-07 05:00:00,324.19,318.85,324.19,318.8,494356.0
2014-10-08 05:00:00,318.02,324.89,325.32,315.01,818245.0
2014-10-09 05:00:00,324.96,315.21,324.96,315.01,685195.0
2014-10-10 05:00:00,313.39,308.87,316.03,308.5,795712.0
2014-10-13 05:00:00,309.54,303.91,311.29,303.73,578357.0
2014-10-14 05:00:00,305.0,306.74,309.2,304.0,816677.0
2014-10-15 05:00:00,305.5,310.37,313.26,293.39,1566911.0
2014-10-16 05:00:00,302.48,310.69,315.74,302.01,916838.0
2014-10-17 05:00:00,314.37,315.68,319.81,312.38,698914.0
2014-10-20 05:00:00,313.74,313.13,315.56,312.0,782838.0
2014-10-21 05:00:00,316.07,319.16,320.48,315.22,769746.0
2014-10-22 05:00:00,319.0,315.88,320.04,315.7,716359.0
2014-10-23 05:00:00,320.46,322.08,324.2,319.84,540398.0
2014-10-24 05:00:00,321.63,324.87,325.355,321.425,378188.0
2014-10-27 05:00:00,323.37,324.79,325.26,322.07,425969.0
2014-10-28 05:00:00,327.17,329.38,329.39,325.86,406466.0
2014-10-29 05:00:00,328.95,331.99,332.83,326.88,681659.0
2014-10-30 05:00:00,330.02,333.23,334.31,330.0,601508.0
2014-10-31 05:00:00,336.03,341.11,342.22,335.38,761446.0
2014-11-03 06:00:00,342.94,338.8,344.0,337.051,669837.0
2014-11-04 06:00:00,338.38,341.53,342.89,337.44,753663.0
2014-11-05 06:00:00,345.75,344.25,347.36,343.82,691931.0
2014-11-06 06:00:00,345.29,347.63,348.25,344.245,481749.0
2014-11-07 06:00:00,348.26,351.48,352.55,346.16,732311.0
2014-11-10 06:00:00,351.5,350.7,351.9199,350.04,542867.0
2014-11-11 06:00:00,351.56,351.19,352.55,350.23,323234.0
2014-11-12 06:00:00,349.3,349.9,350.98,347.84,456711.0
2014-11-13 06:00:00,350.32,348.58,350.7995,346.1,395800.0
2014-11-14 06:00:00,349.97,347.71,350.1,347.33,234876.0
2014-11-17 06:00:00,346.38,346.98,348.23,345.65,286681.0
2014-11-18 06:00:00,347.38,347.94,348.71,346.75,379941.0
2014-11-19 06:00:00,347.0,346.36,347.22,343.2,325362.0
2014-11-20 06:00:00,343.62,347.54,348.96,343.46,305289.0
2014-11-21 06:00:00,352.62,355.91,356.61,351.67,842571.0
2014-11-24 06:00:00,357.33,355.79,358.65,354.36,457580.0
2014-11-25 06:00:00,356.65,357.02,358.81,354.51,544883.0
2014-11-26 06:00:00,358.16,357.61,358.34,355.11,306903.0
2014-11-28 06:00:00,359.26,359.08,360.8371,357.7,286294.0
2014-12-01 06:00:00,356.72,355.03,357.74,353.88,584679.0
2014-12-02 06:00:00,356.09,355.83,357.625,353.57,571836.0
2014-12-03 06:00:00,355.38,356.89,357.57,355.2,456647.0
2014-12-04 06:00:00,355.41,360.71,360.99,354.34,582083.0
2014-12-05 06:00:00,362.81,364.4,364.96,361.77,479372.0
2014-12-08 06:00:00,361.77,363.63,368.64,360.585,489224.0
2014-12-09 06:00:00,358.99,362.74,362.995,357.9,442067.0
2014-12-10 06:00:00,362.65,357.02,364.18,356.77,512251.0
2014-12-11 06:00:00,360.15,353.83,361.41,352.62,622411.0
2014-12-12 06:00:00,354.46,340.89,354.97,340.8,761497.0
2014-12-15 06:00:00,346.1,339.43,347.83,337.41,640220.0
2014-12-16 06:00:00,336.76,336.94,345.59,334.6,609779.0
2014-12-17 06:00:00,339.18,348.53,348.98,337.51,665058.0
2014-12-18 06:00:00,355.13,358.84,358.85,351.53,579673.0
2014-12-19 06:00:00,363.56,360.15,366.02,358.71,1068149.0
2014-12-22 06:00:00,361.18,361.17,361.35,358.14,339118.0
2014-12-23 06:00:00,363.18,364.21,366.67,361.13,600459.0
2014-12-24 06:00:00,364.98,363.67,366.82,362.39,153285.0
2014-12-26 06:00:00,364.24,363.63,365.46,363.35,155154.0
2014-12-29 06:00:00,362.64,363.46,366.6,360.59,208017.0
2014-12-30 06:00:00,363.06,362.08,364.19,360.5,253327.0
2014-12-31 06:00:00,362.34,357.56,362.96,356.91,305235.0
2015-01-02 06:00:00,357.98,356.73,359.89,352.44,367144.0
2015-01-05 06:00:00,353.24,347.5,354.27,346.6,465904.0
2015-01-06 06:00:00,348.7,342.1,351.629,338.55,626376.0
2015-01-07 06:00:00,345.15,349.34,349.98,344.26,388392.0
2015-01-08 06:00:00,352.84,353.42,354.65,351.59,480797.0
2015-01-09 06:00:00,353.99,349.23,354.52,346.94,542597.0
2015-01-12 06:00:00,350.21,346.93,352.3799,344.245,331528.0
2015-01-13 06:00:00,349.78,347.98,354.49,344.9,406689.0
2015-01-14 06:00:00,345.58,345.75,347.66,340.5048,717606.0
2015-01-15 06:00:00,349.07,342.45,349.58,340.57,662086.0
2015-01-16 06:00:00,344.49,348.07,348.61,339.1,916411.0
2015-01-20 06:00:00,350.01,346.59,351.6,344.67,939892.0
2015-01-21 06:00:00,344.63,349.5,351.0,342.51,823010.0
2015-01-22 06:00:00,354.0,360.79,362.0346,348.47,716518.0
2015-01-23 06:00:00,361.27,355.12,361.72,355.11,418521.0
2015-01-26 06:00:00,354.0,357.39,358.45,352.65,469958.0
2015-01-27 06:00:00,353.25,351.48,355.0,350.78,435935.0
2015-01-28 06:00:00,353.49,345.03,354.71,344.77,562255.0
2015-01-29 06:00:00,345.79,346.94,348.16,342.77,593738.0
2015-01-30 06:00:00,345.09,340.51,347.96,340.27,663236.0
2015-02-02 06:00:00,342.37,347.64,348.1,339.44,610213.0
2015-02-03 06:00:00,348.06,352.95,353.4,348.06,655289.0
2015-02-04 06:00:00,346.54,350.78,354.3275,344.95,544680.0
2015-02-05 06:00:00,352.34,358.82,359.82,352.01,743609.0
2015-02-06 06:00:00,362.25,362.43,367.47,360.15,653696.0
2015-02-09 06:00:00,360.03,360.87,362.59,358.83,403079.0
2015-02-10 06:00:00,365.0,370.67,372.05,364.3364,726933.0
2015-02-11 06:00:00,369.55,369.9,372.25,367.29,461330.0
2015-02-12 06:00:00,370.0,374.88,375.46,370.0,445494.0
2015-02-13 06:00:00,374.89,376.04,378.03,373.8,553701.0
2015-02-17 06:00:00,379.51,380.33,382.84,377.8,1122430.0
2015-02-18 06:00:00,380.54,377.86,381.165,376.79,583220.0
2015-02-19 06:00:00,376.69,377.61,379.4299,376.05,499029.0
2015-02-20 06:00:00,375.72,376.64,377.67,373.15,774270.0
2015-02-23 06:00:00,377.17,376.43,378.0,373.6956,443593.0
2015-02-24 06:00:00,377.71,378.11,379.88,377.0,451672.0
2015-02-25 06:00:00,377.74,375.92,378.65,375.56,443439.0
2015-02-26 06:00:00,374.79,375.02,377.01,373.25,397656.0
2015-02-27 06:00:00,375.02,371.42,376.85,371.38,702198.0
2015-03-02 06:00:00,367.88,376.42,376.69,367.88,478004.0
2015-03-03 06:00:00,374.28,373.66,375.6499,370.85,428941.0
2015-03-04 06:00:00,369.05,369.14,370.9099,367.205,371053.0
2015-03-05 06:00:00,370.0,369.94,371.4799,367.34,366051.0
2015-03-06 06:00:00,369.53,365.47,375.54,364.85,538753.0
2015-03-09 05:00:00,365.47,364.59,367.972,363.54,519328.0
2015-03-10 05:00:00,361.24,356.19,362.75,356.07,531248.0
2015-03-11 05:00:00,357.15,358.41,359.84,356.625,464714.0
2015-03-12 05:00:00,360.6,368.71,368.93,360.6,474376.0
2015-03-13 05:00:00,368.99,367.74,369.98,364.2,521772.0
2015-03-16 05:00:00,370.67,374.08,374.74,369.72,491752.0
2015-03-17 05:00:00,373.04,374.26,376.14,371.53,531570.0
2015-03-18 05:00:00,373.97,377.76,380.99,371.45,595733.0
2015-03-19 05:00:00,376.0,369.95,376.45,369.12,633193.0
2015-03-20 05:00:00,370.62,378.64,379.59,370.42,681616.0
2015-03-23 05:00:00,377.92,374.33,380.815,374.0203,453001.0
2015-03-24 05:00:00,373.32,369.1,373.9299,369.1,452763.0
2015-03-25 05:00:00,369.89,363.92,372.05,363.76,391491.0
2015-03-26 05:00:00,360.74,362.15,364.8149,360.01,417686.0
2015-03-27 05:00:00,361.84,361.63,363.74,360.25,386944.0
2015-03-30 05:00:00,363.1,368.1,369.62,363.1,471010.0
2015-03-31 05:00:00,366.21,365.84,368.14,364.7,427173.0
2015-04-01 05:00:00,364.51,362.57,366.93,361.84,593943.0
2015-04-02 05:00:00,363.32,366.4,367.15,362.67,351835.0
2015-04-06 05:00:00,362.86,366.98,369.12,361.55,345365.0
2015-04-07 05:00:00,366.75,368.62,370.9,366.33,448748.0
2015-04-08 05:00:00,370.05,369.71,371.45,367.45,569370.0
2015-04-09 05:00:00,370.0,371.53,371.78,367.68,392705.0
2015-04-10 05:00:00,372.52,369.45,372.99,368.02,348375.0
2015-04-13 05:00:00,369.95,369.69,373.0,369.65,421034.0
2015-04-14 05:00:00,369.85,373.66,374.19,367.09,581678.0
2015-04-15 05:00:00,374.38,376.66,377.28,373.45,710803.0
2015-04-16 05:00:00,378.52,372.18,378.7899,364.37,902460.0
2015-04-17 05:00:00,369.69,365.4,372.0,363.16,798844.0
2015-04-20 05:00:00,368.0,369.71,370.93,367.43,416519.0
2015-04-21 05:00:00,371.68,367.52,371.89,367.1,448573.0
2015-04-22 05:00:00,369.09,369.51,371.22,365.4,451959.0
2015-04-23 05:00:00,368.5,371.93,372.56,366.93,432672.0
2015-04-24 05:00:00,372.73,372.98,373.88,369.784,355725.0
2015-04-27 05:00:00,374.59,371.89,376.73,371.18,354750.0
2015-04-28 05:00:00,370.17,377.85,377.99,370.17,395736.0
2015-04-29 05:00:00,375.62,366.67,378.8,365.82,981737.0
2015-04-30 05:00:00,366.27,363.94,368.9,362.34,673283.0
2015-05-01 05:00:00,366.53,368.64,369.22,365.02,412939.0
2015-05-04 05:00:00,369.79,370.27,371.68,368.74,375569.0
2015-05-05 05:00:00,368.48,366.05,371.765,365.12,380754.0
2015-05-06 05:00:00,366.39,363.4,367.89,361.05,427776.0
2015-05-07 05:00:00,363.5,365.68,367.57,362.83,431389.0
2015-05-08 05:00:00,367.35,370.04,371.26,365.685,446130.0
2015-05-11 05:00:00,369.55,367.78,372.14,367.69,431878.0
2015-05-12 05:00:00,365.87,365.17,366.18,362.38,452347.0
2015-05-13 05:00:00,364.48,365.13,366.54,363.5101,435016.0
2015-05-14 05:00:00,367.52,371.47,371.51,366.9019,419021.0
2015-05-15 05:00:00,372.0,370.85,372.66,368.57,415755.0
2015-05-18 05:00:00,370.16,370.71,371.965,368.74,391916.0
2015-05-19 05:00:00,371.69,371.08,372.95,368.92,406122.0
2015-05-20 05:00:00,370.63,370.25,371.66,367.68,448040.0
2015-05-21 05:00:00,370.5,368.22,371.77,368.03,390534.0
2015-05-22 05:00:00,368.39,368.08,369.46,367.53,303676.0
2015-05-26 05:00:00,367.01,365.03,368.41,364.82,696031.0
2015-05-27 05:00:00,366.03,368.68,369.68,364.78,352508.0
2015-05-28 05:00:00,366.98,369.51,369.76,366.0749,358134.0
2015-05-29 05:00:00,369.47,365.78,369.47,365.0,626999.0
2015-06-01 05:00:00,366.08,364.27,367.265,362.65,418389.0
2015-06-02 05:00:00,362.8,363.4,364.68,360.54,430777.0
2015-06-03 05:00:00,364.39,364.95,367.01,362.52,464446.0
2015-06-04 05:00:00,362.72,357.83,364.52,356.399,639962.0
2015-06-05 05:00:00,358.0,355.32,360.39,350.43,740546.0
2015-06-08 05:00:00,356.45,353.45,357.78,353.16,682955.0
2015-06-09 05:00:00,353.88,352.73,356.11,352.01,538956.0
2015-06-10 05:00:00,354.99,355.61,357.91,354.28,768464.0
2015-06-11 05:00:00,356.73,356.81,358.83,355.01,585815.0
2015-06-12 05:00:00,356.0,353.43,356.7,352.82,518012.0
2015-06-15 05:00:00,351.63,355.28,356.8,348.47,1096919.0
2015-06-16 05:00:00,353.84,357.28,357.96,353.84,351876.0
2015-06-17 05:00:00,358.96,357.3,360.11,356.365,462743.0
2015-06-18 05:00:00,358.0,360.88,361.81,356.59,445307.0
2015-06-19 05:00:00,359.88,359.19,361.18,357.72,658867.0
2015-06-22 05:00:00,360.85,358.96,363.53,358.63,430644.0
2015-06-23 05:00:00,359.5,360.15,361.49,359.11,420769.0
2015-06-24 05:00:00,360.02,355.57,360.99,355.01,559575.0
2015-06-25 05:00:00,355.57,351.13,356.48,350.88,482272.0
2015-06-26 05:00:00,353.06,354.47,354.9,351.9,642947.0
2015-06-29 05:00:00,350.38,344.54,352.0,344.3403,558738.0
2015-06-30 05:00:00,347.95,345.98,349.14,343.85,776707.0
2015-07-01 05:00:00,350.0,347.4,352.09,345.62,495371.0
2015-07-02 05:00:00,348.23,345.4,348.5,343.66,433897.0
2015-07-06 05:00:00,342.36,342.81,345.74,340.01,698810.0
2015-07-07 05:00:00,343.08,342.61,344.41,335.69,853570.0
2015-07-08 05:00:00,340.0,334.12,341.03,333.64,955602.0
2015-07-09 05:00:00,341.05,336.89,342.37,336.31,797278.0
2015-07-10 05:00:00,339.94,339.46,341.21,337.28,1156433.0
2015-07-13 05:00:00,342.57,344.26,345.42,341.67,800668.0
2015-07-14 05:00:00,342.86,342.73,344.345,340.63,1213969.0
2015-07-15 05:00:00,343.41,346.49,347.817,340.9,1107366.0
2015-07-16 05:00:00,349.65,354.28,354.99,349.04,806090.0
2015-07-17 05:00:00,353.1,354.54,355.69,351.6,729200.0
2015-07-20 05:00:00,355.97,353.1,356.01,351.87,441859.0
2015-07-21 05:00:00,352.44,351.82,354.42,350.54,481673.0
2015-07-22 05:00:00,352.0,350.0,352.35,349.4,720250.0
2015-07-23 05:00:00,350.08,346.44,351.19,345.58,526610.0
2015-07-24 05:00:00,345.82,341.41,347.71,340.25,630500.0
2015-07-27 05:00:00,339.5,336.24,341.38,334.2,882296.0
2015-07-28 05:00:00,338.88,336.84,338.88,335.385,713194.0
2015-07-29 05:00:00,337.22,339.84,341.0,336.0,664533.0
2015-07-30 05:00:00,339.71,338.75,341.0399,337.79,622316.0
2015-07-31 05:00:00,339.59,336.32,341.72,335.77,507794.0
2015-08-03 05:00:00,336.67,334.7,339.14,332.51,528588.0
2015-08-04 05:00:00,335.55,332.44,337.11,330.26,676854.0
2015-08-05 05:00:00,334.0,334.69,338.1356,334.0,663558.0
2015-08-06 05:00:00,335.47,333.07,336.19,331.7275,583768.0
2015-08-07 05:00:00,332.31,331.85,334.57,329.16,369211.0
2015-08-10 05:00:00,334.1,335.59,338.355,332.7,514413.0
2015-08-11 05:00:00,333.05,330.0,333.99,329.0,695581.0
2015-08-12 05:00:00,325.7,327.13,328.31,319.9185,790318.0
2015-08-13 05:00:00,327.93,325.91,329.4,325.03,474945.0
2015-08-14 05:00:00,325.98,328.14,328.71,325.0,450050.0
2015-08-17 05:00:00,326.25,329.33,329.53,325.16,387577.0
2015-08-18 05:00:00,328.0,328.72,329.04,327.066,442630.0
2015-08-19 05:00:00,327.71,323.26,329.0,323.01,720879.0
2015-08-20 05:00:00,321.81,317.06,322.42,316.69,744533.0
2015-08-21 05:00:00,313.21,307.27,316.79,306.95,1195700.0
2015-08-24 05:00:00,291.4,299.17,306.1492,275.0,1585820.0
2015-08-25 05:00:00,309.98,294.66,311.67,294.65,1259748.0
2015-08-26 05:00:00,302.5,303.09,304.15,295.59,1351682.0
2015-08-27 05:00:00,306.53,314.47,314.99,306.53,945540.0
2015-08-28 05:00:00,312.58,311.23,312.58,307.6,783422.0
2015-08-31 05:00:00,307.26,302.47,308.76,302.04,786847.0
2015-09-01 05:00:00,293.73,294.3,296.77,291.46,1541606.0
2015-09-02 05:00:00,297.3,298.53,298.53,294.24,1341750.0
2015-09-03 05:00:00,299.56,300.26,301.47,298.17,1149298.0
2015-09-04 05:00:00,295.65,294.24,297.41,292.3956,985505.0
2015-09-08 05:00:00,299.63,301.43,302.49,296.83,934645.0
2015-09-09 05:00:00,304.95,296.77,306.66,296.08,698178.0
2015-09-10 05:00:00,297.8,301.31,303.84,296.78,953091.0
2015-09-11 05:00:00,301.0,303.31,303.59,298.8,804830.0
2015-09-14 05:00:00,303.25,301.06,303.75,300.27,567383.0
2015-09-15 05:00:00,303.6,307.9,308.54,301.51,951198.0
2015-09-16 05:00:00,309.8,313.51,314.23,307.81,959356.0
2015-09-17 05:00:00,312.23,311.63,316.74,310.66,964250.0
2015-09-18 05:00:00,307.74,308.87,313.58,307.74,1570779.0
2015-09-21 05:00:00,310.2,312.39,313.9,309.57,728523.0
2015-09-22 05:00:00,307.75,304.33,307.75,301.75,814567.0
2015-09-23 05:00:00,304.09,303.26,305.5432,301.45,454786.0
2015-09-24 05:00:00,301.0,300.51,301.91,299.05,726497.0
2015-09-25 05:00:00,304.14,302.98,306.49,300.91,645726.0
2015-09-28 05:00:00,300.12,294.06,303.0,293.76,732539.0
2015-09-29 05:00:00,295.27,293.52,296.49,291.0,794096.0
2015-09-30 05:00:00,301.0,297.47,301.67,294.5801,756235.0
2015-10-01 05:00:00,297.07,295.92,298.76,291.5,814510.0
2015-10-02 05:00:00,291.0,303.36,303.39,289.15,855707.0
2015-10-05 05:00:00,306.19,313.61,314.3099,305.22,936196.0
2015-10-06 05:00:00,312.7,312.73,314.28,310.73,725605.0
2015-10-07 05:00:00,315.51,320.64,321.32,315.12,1105294.0
2015-10-08 05:00:00,319.12,318.57,319.87,316.67,653577.0
2015-10-09 05:00:00,318.57,318.11,320.99,315.09,580759.0
2015-10-12 05:00:00,318.69,315.66,318.69,311.76,613160.0
2015-10-13 05:00:00,312.7,315.12,317.37,312.34,890030.0
2015-10-14 05:00:00,320.27,322.47,326.38,317.0,1124703.0
2015-10-15 05:00:00,324.45,325.63,327.2599,320.59,737395.0
2015-10-16 05:00:00,327.35,330.83,331.28,325.29,741943.0
2015-10-19 05:00:00,329.34,327.88,330.04,326.4,584994.0
2015-10-20 05:00:00,326.47,327.15,328.37,325.93,443237.0
2015-10-21 05:00:00,327.64,321.98,329.12,321.69,628015.0
2015-10-22 05:00:00,323.95,335.35,335.87,322.81,722000.0
2015-10-23 05:00:00,338.27,340.79,341.25,336.14,959072.0
2015-10-26 05:00:00,339.91,337.02,340.39,335.91,600132.0
2015-10-27 05:00:00,335.74,335.57,336.14,333.03,388709.0
2015-10-28 05:00:00,336.63,346.32,346.33,335.99,951126.0
2015-10-29 05:00:00,345.68,349.86,350.99,343.5,929477.0
2015-10-30 05:00:00,351.26,351.97,354.59,349.04,1601852.0
2015-11-02 06:00:00,353.66,354.57,356.6099,352.0,812242.0
2015-11-03 06:00:00,353.19,358.47,360.0,353.19,850887.0
2015-11-04 06:00:00,358.96,356.49,360.99,355.06,749542.0
2015-11-05 06:00:00,355.99,357.3,359.445,355.18,510733.0
2015-11-06 06:00:00,359.95,356.7,361.5,353.74,561444.0
2015-11-09 06:00:00,355.5,349.57,357.74,347.15,1278917.0
2015-11-10 06:00:00,347.24,350.27,351.1,344.73,714042.0
2015-11-11 06:00:00,352.21,350.5,352.82,349.78,454838.0
2015-11-12 06:00:00,346.52,345.74,349.77,345.0201,636999.0
2015-11-13 06:00:00,345.28,343.25,347.32,342.47,590585.0
2015-11-16 06:00:00,343.26,352.33,352.96,342.5818,672678.0
2015-11-17 06:00:00,352.41,353.42,357.92,350.85,578083.0
2015-11-18 06:00:00,354.68,360.63,361.06,352.45,535931.0
2015-11-19 06:00:00,360.53,359.09,361.0347,357.95,489760.0
2015-11-20 06:00:00,361.07,362.46,363.57,360.8,530360.0
2015-11-23 06:00:00,362.85,363.25,364.555,361.07,423868.0
2015-11-24 06:00:00,360.53,356.81,361.4564,356.38,807801.0
2015-11-25 06:00:00,358.01,360.62,362.262,356.8,415494.0
2015-11-27 06:00:00,359.65,358.39,360.0,355.27,263486.0
2015-11-30 06:00:00,359.16,363.72,364.87,358.34,870246.0
2015-12-01 06:00:00,362.94,361.73,364.808,360.24,738986.0
2015-12-02 06:00:00,360.7,358.92,363.41,356.13,1081150.0
2015-12-03 06:00:00,359.08,352.0,360.615,350.105,890944.0
2015-12-04 06:00:00,353.91,360.76,361.66,351.68,684546.0
2015-12-07 06:00:00,359.42,355.47,360.39,353.22,583000.0
2015-12-08 06:00:00,353.4,348.94,354.9399,346.56,758722.0
2015-12-09 06:00:00,348.04,344.57,353.4897,343.13,663970.0
2015-12-10 06:00:00,344.25,345.25,349.0395,342.82,659404.0
2015-12-11 06:00:00,340.64,322.78,341.86,321.22,1636100.0
2015-12-14 06:00:00,322.68,319.6,327.81,314.62,1267866.0
2015-12-15 06:00:00,324.95,329.54,331.43,322.65,1032479.0
2015-12-16 06:00:00,331.1,331.0,333.9999,322.16,1142466.0
2015-12-17 06:00:00,332.85,330.21,336.35,328.575,1127062.0
2015-12-18 06:00:00,326.98,321.47,328.15,321.43,1025183.0
2015-12-21 06:00:00,325.63,325.55,328.12,322.48,534462.0
